"Population.Unit","Unit","Year","daily.temperatureHigh","daily.temperatureLow","daily.temperatureMean","daily.precipAccumulation","daily.precipType","daily.windSpeed","daily.FullmoonPhase","Harvest"
837.5,"56",2012,40.134,21.3766666666667,30.1883888888889,7.96154166666667,2.83333333333333,3.15938888888889,0.534222222222222,36
703.333333333333,"501",2012,45.458,22.482,33.7071944444444,0.11175,1.71666666666667,3.72705555555556,0.534222222222222,58
1080,"58",2012,52.904,25.848,38.4705833333333,0.0685,1.25,4.74761111111111,0.534222222222222,99
728,"581",2012,59.834,24.258,41.5226666666667,0.0451666666666667,1.3,1.64361111111111,0.534222222222222,83
3740,"711",2012,57.502,27.2588888888889,41.2941666666667,0.70925,0.916666666666667,4.32222222222222,0.534222222222222,324
833.333333333333,"861",2012,57.248,27.9988888888889,41.6191666666667,0.2095,1.66666666666667,4.11466666666667,0.534222222222222,40
3496,"77",2012,59.434,24.81,40.2970555555556,0.176375,0.833333333333333,4.737,0.534222222222222,359
597.5,"391",2012,62.98,32.072,45.5628888888889,0.163583333333333,1.3,3.78727777777778,0.534222222222222,5
2384.28571428571,"441",2012,54.072,25.0333333333333,40.07325,0.866575,2.03333333333333,2.38294444444444,0.534222222222222,227
1094,"17",2012,46.626,24.9155555555556,36.2391944444444,0.33425,2.3,2.78305555555556,0.534222222222222,168
2890.83333333333,"23",2012,58.7,27.5411111111111,42.9118055555556,0.697375,1.83333333333333,4.14394444444444,0.534222222222222,741
2340,"31",2012,58.508,36.6355555555556,46.1270833333333,0.24925,1.58333333333333,3.37144444444444,0.534222222222222,176
3740,"72",2012,65.676,33.5511111111111,48.7213333333333,0,0.75,2.69061111111111,0.534222222222222,41
3496,"771",2012,63.896,23.0388888888889,42.1310555555556,0.33425,0.583333333333333,1.47438888888889,0.534222222222222,51
2402.5,"140",2012,69.946,29.418,48.8425833333333,0.433875,1.42222222222222,2.48305555555556,0.534222222222222,48
130,"141",2012,71.486,31.916,51.0152777777778,0.1055,1.22222222222222,2.13972222222222,0.534222222222222,9
2890.83333333333,"24",2012,47.768,26.1322222222222,36.8206944444444,0.3635,2.03333333333333,4.96188888888889,0.534222222222222,729
2340,"32",2012,51.72,29.8333333333333,39.7978333333333,1.330125,1.83333333333333,3.7885,0.534222222222222,83
3130,"52",2012,57.568,25.8988888888889,41.6185277777778,0.174125,1.53333333333333,1.772,0.534222222222222,161
3740,"73",2012,58.136,31.1788888888889,44.1138333333333,0.1105,0.916666666666667,4.11444444444444,0.534222222222222,112
3496,"78",2012,59.476,24.9322222222222,40.5258333333333,0.23475,0.45,1.93027777777778,0.534222222222222,275
2384.28571428571,"14",2012,43.106,24.1722222222222,33.8597777777778,0.289975,2.38333333333333,4.61027777777778,0.534222222222222,190
2890.83333333333,"25",2012,44.568,23.9966666666667,34.0629166666667,0.914916666666667,2.35833333333333,4.26661111111111,0.534222222222222,149
3130,"521",2012,51.802,26.6655555555556,38.8893611111111,0.231125,1.86666666666667,2.47911111111111,0.534222222222222,463
2890.83333333333,"34",2012,41.204,23.5144444444444,32.0140555555556,0.355625,2.35833333333333,4.23833333333333,0.534222222222222,126
2890.83333333333,"131",2012,53.96,24.6433333333333,39.9572222222222,1.069525,2.2,2.06744444444444,0.534222222222222,196
2890.83333333333,"211",2012,58.844,22.4155555555556,40.8601666666667,0.361166666666667,1.83333333333333,4.07738888888889,0.534222222222222,492
2890.83333333333,"231",2012,45.186,24.67,34.9721666666667,0.5914375,2.55,7.53105555555556,0.534222222222222,196
630,"2",2013,60.6355555555556,25.6444444444444,40.2271944444445,0.2215,1.75,2.55,0.689,37
2928.57142857143,"3",2013,56.7133333333333,22.3544444444444,37.0925277777778,0.4285,1.83333333333333,4.9145,0.689,329
1316,"6",2013,50.3655555555556,26.032,35.3805555555556,0.0983333333333333,2.21666666666667,4.32983333333333,0.689,304
2977.5,"11",2013,58.8455555555556,23.0688888888889,38.64525,0.271479166666667,1.65,2.39522222222222,0.689,678
2085,"15",2013,50.6233333333333,20.9566666666667,34.0467777777778,0.19425,2.15238095238095,1.44422222222222,0.689,269
2115,"18",2013,45.36,23.838,32.4771944444444,1.39877083333333,2.27222222222222,2.75466666666667,0.689,510
2600,"20",2013,52.1277777777778,29.52,39.3795555555556,0.155791666666667,1.5125,3.02661111111111,0.689,29
2362,"21",2013,61.6644444444444,29.6166666666667,42.4533055555556,0.121833333333333,1.95833333333333,3.76005555555556,0.689,305
2663.33333333333,"41",2013,57.2144444444444,28.1488888888889,40.5083055555556,0.08125,1.25,1.40277777777778,0.689,259
1925,"43",2013,45.8566666666667,19.9966666666667,31.1863611111111,0.856916666666667,2.8,1.01772222222222,0.689,402
1777.5,"44",2013,51.2555555555556,18.7422222222222,33.6912222222222,1.0311625,2.9,1.38244444444444,0.689,200
742.5,"48",2013,40.6077777777778,10.7055555555556,24.20975,0.38330119047619,3,3.16594444444444,0.689,108
700,"50",2013,51.3877777777778,23.6811111111111,34.9710277777778,0.1240625,2.16666666666667,2.50027777777778,0.689,81
2430,"40",2013,57.9388888888889,29.9011111111111,41.9965277777778,0.05525,1.25,2.63372222222222,0.689,92
5215,"61",2013,56.9266666666667,27.7255555555556,40.0388055555556,0.035875,1.3,1.69277777777778,0.689,491
3390,"10",2013,57.7511111111111,27.3377777777778,40.0468611111111,0.184125,1.66666666666667,2.953,0.689,103
1096.66666666667,"49",2013,43.4822222222222,16.2277777777778,27.8735555555556,0.5487,2.80357142857143,3.35827777777778,0.689,179
752,"511",2013,55.1244444444444,27.4244444444444,39.4869444444444,0.0585416666666667,2.08333333333333,1.83127777777778,0.689,85
3480,"66",2013,50.6066666666667,19.63,34.2285555555556,0.134458333333333,2.24166666666667,2.13844444444444,0.689,401
2090,"68",2013,47.1744444444444,21.4011111111111,32.6806666666667,0.345166666666667,2.33333333333333,3.12405555555556,0.689,96
873.333333333333,"86",2013,48.0088888888889,27.1033333333333,35.0741666666667,0.23825,1.89285714285714,3.095,0.689,132
3526,"75",2013,56.1888888888889,27.5622222222222,39.9575277777778,0.07675,1.25,1.01377777777778,0.689,282
2107.5,"83",2013,56.87,24.9977777777778,40.27425,0.128375,1.75,3.20205555555556,0.689,115
2035,"76",2013,50.2277777777778,19.9666666666667,33.7282222222222,14.1355,2.375,2.67944444444444,0.689,215
660,"29",2013,58.2277777777778,34.324,45.2059444444444,0.004625,1.25,1.79833333333333,0.689,17
567.5,"39",2013,45.1855555555556,23.706,32.8365277777778,0.379145833333333,2.3,2.27022222222222,0.689,57
3160,"54",2013,46.6811111111111,18.9577777777778,31.1632222222222,0.192666666666667,2.65,3.3905,0.689,528
2255,"55",2013,45.29,18.1155555555556,29.8867777777778,1.02595833333333,2.9,3.21055555555556,0.689,413
200,"1",2013,58.9688888888889,26.2144444444444,38.848,0.0928333333333333,2.08333333333333,2.2035,0.689,19
223.333333333333,"51",2013,57.1366666666667,31.1055555555556,42.8059722222222,0.00675,1.45,2.23655555555556,0.689,37
1885,"53",2013,50.9811111111111,22.9477777777778,34.6704166666667,0.515666666666667,2.075,3.04827777777778,0.689,231
134,"133",2013,63.7144444444444,34.07,48.4137222222222,0.00475,1,2.01561111111111,0.689,7
630,"201",2013,53.4777777777778,22.2922222222222,34.8551388888889,0.0841666666666667,2.125,3.917,0.689,68
2928.57142857143,"301",2013,57.5677777777778,22.8944444444444,37.80175,0.687583333333333,2.125,2.36755555555556,0.689,190
1316,"16",2013,51.05,23.2644444444444,35.8511111111111,0.295625,2.675,5.706,0.689,199
812,"8",2013,44.6722222222222,22.858,31.6026111111111,0.349604166666667,2.45833333333333,5.95472222222222,0.689,125
2977.5,"12",2013,52.9066666666667,23.1566666666667,35.4278611111111,0.386083333333333,2.45,4.00661111111111,0.689,1265
2085,"27",2013,48.8688888888889,20.3611111111111,32.8919444444444,0.44075,2.05714285714286,1.4715,0.689,123
1865,"36",2013,48.88,20.1955555555556,32.9835,0.40655,2.61666666666667,1.51416666666667,0.689,165
1823.33333333333,"37",2013,48.0588888888889,20.9911111111111,32.6178333333333,0.4346875,2.60833333333333,1.70933333333333,0.689,87
2663.33333333333,"411",2013,60.6311111111111,28.8244444444444,43.3158611111111,0.10175,1.25,1.57066666666667,0.689,65
1925,"471",2013,45.4033333333333,14.9411111111111,28.7304166666667,0.4115,2.75,3.03683333333333,0.689,30
1777.5,"444",2013,47.5,19.48,32.0549444444444,0.599404166666667,2.9,1.64611111111111,0.689,218
742.5,"481",2013,40.98,16.594,26.2171944444444,3.416,2.9,4.95638888888889,0.689,81
700,"500",2013,41.7088888888889,19.27,28.6464722222222,0.451933333333333,2.875,6.46377777777778,0.689,79
5215,"62",2013,60.7633333333333,27.66,42.9897777777778,0.09275,1.25,1.95038888888889,0.689,433
3792,"71",2013,49.3333333333333,23.7744444444444,34.5757777777778,0.0811666666666667,1.99861111111111,1.67644444444444,0.689,336
3480,"67",2013,45.2877777777778,19.694,31.1846944444444,0.641,2.5,3.38005555555556,0.689,367
873.333333333333,"691",2013,63.2477777777778,24.4577777777778,41.7748055555556,0.142375,1.5,2.41472222222222,0.689,6
2050,"741",2013,61.3444444444444,26.5377777777778,42.8948888888889,0,1,1.78255555555556,0.689,24
2107.5,"85",2013,55.8533333333333,27.33,40.8035833333333,0.069875,1.57142857142857,3.23738888888889,0.689,251
2865,"65",2013,54.0533333333333,24.2977777777778,38.27825,0.356875,1.92222222222222,1.804,0.689,367
660,"38",2013,48.32,27.254,36.2541944444444,0.232458333333333,1.79166666666667,2.22922222222222,0.689,75
567.5,"46",2013,43.6522222222222,21.444,30.62125,0.221708333333333,2.425,4.01083333333333,0.689,43
812,"9",2013,58.2866666666667,30.6188888888889,43.0193611111111,0.02375,1.41666666666667,5.09238888888889,0.689,15
2977.5,"13",2013,57.11,21.3911111111111,37.5224444444444,1.096025,2.14880952380952,1.83294444444444,0.689,658
2362,"30",2013,64.4577777777778,31.0222222222222,46.5618055555556,0.10625,1.5,0.833888888888889,0.689,224
1823.33333333333,"371",2013,43.1722222222222,19.754,29.731,0.795725,3,2.7105,0.689,143
2663.33333333333,"42",2013,55.9188888888889,24.1433333333333,38.0855833333333,0.131416666666667,1.7875,1.25994444444444,0.689,509
1777.5,"45",2013,47.0988888888889,19.5077777777778,31.5167777777778,0.443266666666667,2.9,1.74866666666667,0.689,141
742.5,"56",2013,39.2811111111111,17.922,26.7796944444444,9.12185416666667,2.65,6.12444444444444,0.689,57
700,"501",2013,46.0055555555556,21.07,31.7135833333333,0.0926666666666667,2.875,4.132,0.689,59
1096.66666666667,"58",2013,51.6222222222222,24.212,35.6845555555556,0.109666666666667,2.25,3.58033333333333,0.689,57
752,"581",2013,56.4788888888889,26.3666666666667,39.4620555555556,0.066,2.33333333333333,1.44422222222222,0.689,60
3792,"711",2013,56.1833333333333,26.0622222222222,38.50775,0.0295,1.41666666666667,2.99738888888889,0.689,314
873.333333333333,"861",2013,53.5688888888889,27.7322222222222,39.1245833333333,0.1545,1.49285714285714,3.58827777777778,0.689,21
3526,"77",2013,56.7744444444444,23.8933333333333,38.8028055555556,0.3315,1.70833333333333,4.19377777777778,0.689,538
567.5,"391",2013,54.7011111111111,29.7355555555556,41.51925,0.034875,1.5,4.61277777777778,0.689,19
2928.57142857143,"441",2013,55.8677777777778,20.8966666666667,36.5710277777778,1.08865,2.22380952380952,1.42677777777778,0.689,188
1316,"17",2013,48.1811111111111,22.2288888888889,33.1696388888889,0.48525,2.12857142857143,2.00583333333333,0.689,151
2977.5,"23",2013,59.1955555555556,24.2666666666667,39.7128888888889,0.467916666666667,1.9,1.83166666666667,0.689,520
2362,"31",2013,57.8877777777778,33.1111111111111,43.5688055555556,0.14025,1.08333333333333,2.52666666666667,0.689,141
3792,"72",2013,63.8877777777778,25.2144444444444,43.9292222222222,0,0.5,2.12666666666667,0.689,43
3526,"771",2013,59.83,22.5833333333333,40.9705833333333,0.241875,1.75,1.0705,0.689,77
2107.5,"140",2013,64.0488888888889,32.7688888888889,48.1154444444444,0.001,1,2.90611111111111,0.689,46
134,"141",2013,65.5977777777778,35.1333333333333,50.163,0,0.75,3.61511111111111,0.689,2
2977.5,"24",2013,50.2833333333333,22.8722222222222,34.3386944444444,0.191833333333333,2.22083333333333,3.30527777777778,0.689,563
2362,"32",2013,54.5366666666667,27.6722222222222,37.8244166666667,1.82483333333333,1.8,3.15938888888889,0.689,109
2663.33333333333,"52",2013,57.8588888888889,24.0744444444444,39.4191388888889,0.20375,1.43333333333333,1.12944444444444,0.689,253
3792,"73",2013,57.4255555555556,27.7611111111111,40.8099444444444,0.021,1.25,3.65761111111111,0.689,95
3526,"78",2013,55.9633333333333,23.44,38.9574166666667,3.28591666666667,2.1,1.55922222222222,0.689,363
2928.57142857143,"14",2013,44.5311111111111,20.9222222222222,30.5488888888889,2.279925,2.40714285714286,3.01372222222222,0.689,191
2977.5,"25",2013,46.5088888888889,20.8333333333333,31.7712222222222,0.503916666666667,2.6125,2.87322222222222,0.689,102
2663.33333333333,"521",2013,53.4055555555556,22.5122222222222,35.8922777777778,0.18225,1.925,3.0015,0.689,660
2977.5,"34",2013,43.1855555555556,21.8666666666667,30.5669444444444,0.0945208333333333,2.73333333333333,1.51655555555556,0.689,84
2977.5,"131",2013,56.7255555555556,20.3633333333333,36.7136666666667,1.4432375,2.39047619047619,1.05733333333333,0.689,173
2977.5,"211",2013,57.4344444444444,19.7688888888889,36.5807222222222,0.58575,1.875,1.34794444444444,0.689,410
2977.5,"231",2013,46.57,20.6966666666667,31.9891944444444,0.60325,2.28571428571429,5.16622222222222,0.689,167
680,"2",2014,67.5666666666667,9.212,40.6734166666667,0.028375,1.5,3.12994444444444,0.698,42
3461.42857142857,"3",2014,65.1755555555556,3.14,37.0483888888889,0.1015,1.61111111111111,6.6055,0.698,410
1040,"6",2014,59.9044444444444,5.644,36.3304444444444,0.1085625,1.80952380952381,3.91977777777778,0.698,263
3325,"11",2014,67.5655555555556,6,39.0548333333333,0.122,1.7,3.83922222222222,0.698,718
2380,"15",2014,59.2011111111111,9.378,35.9288055555556,0.098575,1.75,1.40894444444444,0.698,235
2295,"18",2014,54.4888888888889,7.676,34.2136666666667,0.877375,1.82222222222222,2.57294444444444,0.698,312
2410,"20",2014,62.8422222222222,6.63,40.24025,0.04495,1.5,2.34544444444444,0.698,45
2084,"21",2014,67.2055555555555,12.422,42.3916666666667,0.039125,1.75,4.42055555555556,0.698,197
2888.33333333333,"41",2014,65.3711111111111,17.638,42.8505833333333,0.0376666666666667,1.625,2.10983333333333,0.698,230
1820,"43",2014,49.5255555555556,10.662,32.4978611111111,0.9091875,1.95,1.81638888888889,0.698,257
1835,"44",2014,58.2822222222222,11.4,36.1311111111111,0.29535,1.83333333333333,1.90755555555556,0.698,113
765,"48",2014,46.9322222222222,6.88,29.5288333333333,0.39875,2.25,6.924,0.698,82
680,"50",2014,58.2233333333333,8.564,36.2816111111111,0.119425,2.08333333333333,2.17483333333333,0.698,82
2930,"40",2014,67.7288888888889,17.632,44.2036388888889,0.0114166666666667,1.5,2.82594444444444,0.698,118
4820,"61",2014,63.3466666666667,18.422,42.4271111111111,0.077,1.5,2.00594444444444,0.698,551
4360,"10",2014,66.5522222222222,12.728,41.5401111111111,0.020625,1.5,3.02427777777778,0.698,136
1183.33333333333,"49",2014,49.4388888888889,8.702,31.49925,1.1243375,2.25,6.93777777777778,0.698,222
732,"511",2014,63.9755555555556,9.244,40.9513055555556,0.0611,1.5,1.82255555555556,0.698,60
3465,"66",2014,57.2588888888889,14.202,36.8537777777778,0.325791666666667,2,2.15038888888889,0.698,342
2145,"68",2014,53.0955555555556,14.806,35.7746111111111,0.265375,1.79166666666667,3.35083333333333,0.698,136
856.666666666667,"86",2014,54.2522222222222,10.53,35.8938333333333,0.289625,1.75,2.90894444444444,0.698,34
3550,"75",2014,61.4988888888889,24.846,43.1151944444444,0.0685,1.41666666666667,1.06022222222222,0.698,239
3210,"83",2014,64.7433333333333,16.776,42.4931111111111,0.11875,1.5,2.521,0.698,61
2025,"76",2014,56.0666666666667,17.72,37.9722777777778,2.60885416666667,2,1.95733333333333,0.698,227
640,"29",2014,71.3322222222222,7.002,44.3806944444444,0.1179,1.5,1.33138888888889,0.698,20
532.5,"39",2014,53.6011111111111,9.37,34.72025,0.167083333333333,1.83928571428571,1.84627777777778,0.698,55
3160,"54",2014,52.01,12.02,33.6136388888889,0.615458333333333,1.8875,2.32922222222222,0.698,245
2190,"55",2014,50.9044444444444,11.404,32.8180277777778,1.0426875,2.23333333333333,3.16727777777778,0.698,368
200,"1",2014,63.0366666666667,9.518,39.13,0.0575,1.5,2.77483333333333,0.698,13
216.666666666667,"51",2014,68.6255555555556,4.994,42.2588888888889,0.113875,1.4,2.10433333333333,0.698,58
1980,"53",2014,56.4177777777778,15.962,37.2086388888889,0.879783333333333,1.71428571428571,3.12516666666667,0.698,228
142,"133",2014,74.0055555555556,12.05,48.2871388888889,0.041125,1.08333333333333,2.31933333333333,0.698,31
680,"201",2014,57.0688888888889,5.574,34.1465833333333,0.0685,1.75,4.62155555555556,0.698,67
3461.42857142857,"301",2014,67.1088888888889,5.044,38.3011388888889,0.033125,1,3.799,0.698,300
1040,"16",2014,63.3344444444444,6.018,37.293,0.139175,1.66666666666667,5.02,0.698,90
844,"8",2014,54.5655555555556,3.66,33.0591388888889,0.227458333333333,2.04761904761905,5.26544444444444,0.698,42
3325,"12",2014,60.0266666666667,10.208,37.7554722222222,0.2303125,1.625,4.11777777777778,0.698,1022
2380,"27",2014,57.2855555555556,8.304,34.5286388888889,0.2557,1.76666666666667,1.39455555555556,0.698,81
1865,"36",2014,55.2844444444444,9.708,34.5746388888889,0.286425,2.125,1.24822222222222,0.698,168
2056.66666666667,"37",2014,54.9188888888889,8.622,33.8986111111111,0.415020833333333,2.125,1.38433333333333,0.698,204
2888.33333333333,"411",2014,68.7977777777778,19.522,45.1365555555556,0.044,1.45833333333333,1.85927777777778,0.698,69
1820,"471",2014,49.4444444444444,9.56,31.7956388888889,0.5093375,2.33333333333333,3.83316666666667,0.698,22
1835,"444",2014,53.5177777777778,11.64,34.4458055555556,0.3028,2.25,1.98772222222222,0.698,131
765,"481",2014,47.0988888888889,8.588,30.1245277777778,3.9787,2.48333333333333,5.78633333333333,0.698,114
680,"500",2014,48.65,7.628,30.8059166666667,1.2478125,2.08333333333333,7.52094444444444,0.698,117
4820,"62",2014,67.6066666666667,19.7,44.76775,0.0519166666666667,1.375,2.19622222222222,0.698,647
3840,"71",2014,53.6,20.674,38.081,0.0935,1.625,1.908,0.698,338
3465,"67",2014,51.3144444444444,12.054,34.3431666666667,0.476916666666667,2.125,4.21861111111111,0.698,196
856.666666666667,"691",2014,69.2322222222222,6.876,41.6763055555556,0.091,1.5,2.44644444444444,0.698,0
2240,"741",2014,67.0044444444444,26.622,45.469,0.0405,1.125,1.46005555555556,0.698,32
3210,"85",2014,63.3711111111111,13.176,42.1751944444444,0.11025,1.33333333333333,2.36655555555556,0.698,172
3050,"65",2014,62.0022222222222,17.796,40.64925,0.358520833333333,1.71428571428571,1.90105555555556,0.698,272
640,"38",2014,58.5933333333333,9.74,38.1796111111111,0.14355,1.5625,1.69244444444444,0.698,84
532.5,"46",2014,50.69,8.588,32.4546111111111,0.193270833333333,2.05,4.18505555555556,0.698,36
844,"9",2014,71.18,4.346,41.9853888888889,0.07195,1.5,5.54472222222222,0.698,24
3325,"13",2014,66.5988888888889,7.214,38.4362777777778,0.323775,1.83333333333333,2.25066666666667,0.698,541
2084,"30",2014,72.99,21.618,48.0206944444444,0.02375,1.5,1.245,0.698,124
2056.66666666667,"371",2014,50.1066666666667,7.968,31.5015,2.177,2.125,2.94211111111111,0.698,127
2888.33333333333,"42",2014,61.3555555555556,16.84,40.5869444444444,0.30335,1.75,1.40944444444444,0.698,488
1835,"45",2014,53.4133333333333,9.432,33.446,0.890875,2.125,1.75838888888889,0.698,68
765,"56",2014,46.2566666666667,9.696,30.1904166666667,25.94,2.375,6.07166666666667,0.698,57
680,"501",2014,53.4422222222222,7.352,33.166,0.09225,2.08333333333333,2.90761111111111,0.698,73
1183.33333333333,"58",2014,57.9766666666667,9.708,37.1145833333333,0.07515,1.66666666666667,2.89422222222222,0.698,88
732,"581",2014,64.5311111111111,9.368,41.0348888888889,0.0663,1.75,1.29538888888889,0.698,91
3840,"711",2014,61.3655555555556,20.562,41.5639444444444,0.0555,1.08333333333333,4.00138888888889,0.698,208
856.666666666667,"861",2014,61.5588888888889,11.588,39.6830277777778,0.1738125,1.5,2.67516666666667,0.698,15
3550,"77",2014,60.6722222222222,22.838,41.1906944444444,0.1050625,1.66666666666667,4.36172222222222,0.698,369
532.5,"391",2014,69.9655555555556,6.144,42.5261944444444,0.13295,1.5,4.37933333333333,0.698,4
3461.42857142857,"441",2014,64.8044444444444,7.916,37.4856111111111,0.2932,2.125,1.4795,0.698,259
1040,"17",2014,57.0755555555556,7.766,34.5211111111111,0.319316666666667,1.76666666666667,2.03605555555556,0.698,211
3325,"23",2014,67.7344444444444,10.582,40.6395833333333,0.3845625,1.7,2.44316666666667,0.698,424
2084,"31",2014,71.4577777777778,17.782,45.6013888888889,0,0.75,3.446,0.698,204
3840,"72",2014,69.9688888888889,27.804,47.1898611111111,0.04925,0.875,2.99166666666667,0.698,89
3550,"771",2014,65.8688888888889,27.106,44.3715833333333,0.23025,1.5,1.11133333333333,0.698,45
3210,"140",2014,72.1577777777778,10.79,46.6409722222222,0.21325,1.375,2.65905555555556,0.698,62
142,"141",2014,74.4933333333333,11.44,48.6550555555556,0.1071875,1.25,3.11405555555556,0.698,0
3325,"24",2014,57.1188888888889,10.338,36.6352777777778,0.20575,1.6,3.57372222222222,0.698,395
2084,"32",2014,61.2833333333333,8.068,39.04575,0.1924375,1.75,3.91244444444444,0.698,78
2888.33333333333,"52",2014,65.7233333333333,17.724,41.6680833333333,0.227,1.45833333333333,1.04477777777778,0.698,150
3840,"73",2014,63.4277777777778,24.974,44.3043333333333,0.48925,1.29166666666667,3.77983333333333,0.698,81
3550,"78",2014,60.9755555555556,25.234,41.8031388888889,1.50125,1.625,1.47322222222222,0.698,232
3461.42857142857,"14",2014,53.4922222222222,5.064,32.10925,1.6359125,1.82222222222222,2.55827777777778,0.698,221
3325,"25",2014,53.2166666666667,9.046,34.3594444444444,0.393291666666667,2.05,2.50238888888889,0.698,140
2888.33333333333,"521",2014,60.1788888888889,15.908,38.4577777777778,0.2933,1.71428571428571,3.60105555555556,0.698,546
3325,"34",2014,50.5744444444444,9.744,33.4555277777778,0.20475,2.05,1.57877777777778,0.698,58
3325,"131",2014,65.4066666666667,8.702,37.6807777777778,0.374016666666667,2.04166666666667,1.17122222222222,0.698,157
3325,"211",2014,67.06,3.84,37.6002222222222,0.251625,1.75,2.79716666666667,0.698,372
3325,"231",2014,54.3244444444444,8.382,34.4,0.229633333333333,1.875,4.48338888888889,0.698,148
615,"2",2015,76.202,22.738,45.8754722222222,0.3155875,1.72222222222222,3.49938888888889,0.489666666666667,57
3272.85714285714,"3",2015,74.056,20.64,42.8901388888889,0.087,2,7.08738888888889,0.489666666666667,552
898,"6",2015,67.922,23.912,41.6711666666667,0.0486875,1.89583333333333,3.25261111111111,0.489666666666667,352
3445.83333333333,"11",2015,76.12,21.224,44.8353611111111,0.690625,1.58333333333333,3.83227777777778,0.489666666666667,959
2725,"15",2015,66.4,16.436,38.8415,0.714916666666667,1.66666666666667,1.22088888888889,0.489666666666667,278
2275,"18",2015,61.124,22.794,38.8244444444444,1.42965,1.94444444444444,2.23744444444444,0.489666666666667,348
2460,"20",2015,70.726,30.846,46.7171666666667,0.166958333333333,1.58333333333333,2.47911111111111,0.489666666666667,53
2184,"21",2015,76.244,23.878,47.0690555555556,0.910875,1.20833333333333,4.03855555555556,0.489666666666667,270
2218.33333333333,"41",2015,72.44,22.448,44.6441666666667,0.901,1.58333333333333,1.54944444444444,0.489666666666667,203
2095,"43",2015,58.474,16.674,34.89675,0.656041666666667,2.25,1.566,0.489666666666667,316
1622.5,"44",2015,66.414,15.78,38.6513888888889,0.464425,1.75,1.18783333333333,0.489666666666667,157
755,"48",2015,54.864,16.928,32.605,0.364941666666667,2.10714285714286,5.60272222222222,0.489666666666667,67
686.666666666667,"50",2015,67.45,20.43,40.1103055555556,0.672483333333333,1.83333333333333,2.17638888888889,0.489666666666667,135
3040,"40",2015,74.23,24.642,46.9793055555556,0.7185,1.5,2.57466666666667,0.489666666666667,143
4410,"61",2015,71.092,22.862,44.0696666666667,1.812,1.62222222222222,1.42105555555556,0.489666666666667,518
4050,"10",2015,74.942,23.64,46.2721944444444,0.12025,1.5,2.91933333333333,0.489666666666667,93
1223.33333333333,"49",2015,57.178,18.138,34.5242222222222,1.65022916666667,2.17857142857143,5.87561111111111,0.489666666666667,209
638,"511",2015,72.816,27.764,46.4483333333333,0.284375,1.45833333333333,1.40366666666667,0.489666666666667,69
3245,"66",2015,65.608,15.684,37.1724166666667,0.365916666666667,1.75,2.11444444444444,0.489666666666667,402
1530,"68",2015,62.424,18.062,36.9959722222222,0.046875,1.25,3.16505555555556,0.489666666666667,150
773.333333333333,"86",2015,62.592,25.466,39.8588611111111,3.74,1.25,2.52311111111111,0.489666666666667,117
3722,"75",2015,70.496,23.178,43.6706111111111,0.1151875,1.65,1.01038888888889,0.489666666666667,213
4005,"83",2015,72.88,22.522,44.5231944444444,0,1,2.41438888888889,0.489666666666667,121
2360,"76",2015,65.768,16.834,38.1182777777778,22.7325625,1.72142857142857,1.91877777777778,0.489666666666667,265
705,"29",2015,78.134,33.156,51.9583055555556,0.0035,1.08333333333333,1.38816666666667,0.489666666666667,33
530,"39",2015,60.428,22.466,38.2918333333333,0.8620125,1.91964285714286,1.67288888888889,0.489666666666667,60
3070,"54",2015,60.47,14.988,35.4331944444444,0.272028571428571,2,2.26922222222222,0.489666666666667,348
2135,"55",2015,60.016,14.286,34.6358611111111,1.90810714285714,1.91666666666667,2.7945,0.489666666666667,572
200,"1",2015,73.39,21.75,44.7,0.423375,1.65,3.02566666666667,0.489666666666667,18
250,"51",2015,75.558,29.586,49.3578333333333,0.042625,1.28333333333333,1.94294444444444,0.489666666666667,39
1730,"53",2015,64.544,18.966,38.9316111111111,3.122125,1.58333333333333,2.92355555555556,0.489666666666667,210
156,"133",2015,81.568,33.164,54.7481944444444,0,0.5,1.53994444444444,0.489666666666667,6
615,"201",2015,67.798,19.39,39.8985555555556,0.30515,1.77777777777778,5.21016666666667,0.489666666666667,77
3272.85714285714,"301",2015,74.514,20.19,44.0525833333333,0.19325,1.58333333333333,3.96183333333333,0.489666666666667,214
898,"16",2015,70.862,21.242,42.4663333333333,0.171791666666667,1.75,4.29177777777778,0.489666666666667,144
842,"8",2015,61.386,23.798,38.6953333333333,0.737479166666667,2.03333333333333,5.90483333333333,0.489666666666667,128
3445.83333333333,"12",2015,67.026,20.932,40.7852222222222,0.579416666666667,1.75,3.33338888888889,0.489666666666667,1227
2725,"27",2015,64.588,15.162,37.4472777777778,7.436325,1.77777777777778,1.19672222222222,0.489666666666667,83
1925,"36",2015,63.056,15.744,37.1460277777778,0.5679,1.75,1.18466666666667,0.489666666666667,149
2066.66666666667,"37",2015,62.456,17.224,36.9016388888889,0.534833333333333,1.79464285714286,1.34894444444444,0.489666666666667,123
2218.33333333333,"411",2015,75.944,24.948,47.74875,0.244,1.41666666666667,1.47866666666667,0.489666666666667,54
2095,"471",2015,58.272,15.314,34.16425,0.544775,2,3.20533333333333,0.489666666666667,20
1622.5,"444",2015,61.54,16.61,36.6594166666667,0.377291666666667,2.25,1.29466666666667,0.489666666666667,131
755,"481",2015,56.684,16.284,32.8568333333333,15.9636458333333,2.08333333333333,4.326,0.489666666666667,110
